"","gene_name","gene_description","log2_fold_change","p_value","sample_type","data_source","ENSEMBL_ID","Present.in.the.16p11.2.Region"
"25859","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25860","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25861","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25862","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25863","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25864","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25865","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25866","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25867","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25868","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25869","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25870","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25871","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25872","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25873","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25874","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25875","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25876","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25877","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25878","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25879","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25880","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25881","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25882","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25883","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25884","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25885","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25886","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25887","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25888","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25889","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25890","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25891","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25892","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25893","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25894","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25895","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25896","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25897","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25898","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25899","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25900","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25901","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25902","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25903","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25904","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25905","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25906","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25907","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25908","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25909","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25910","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25911","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25912","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25913","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25914","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25915","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25916","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25917","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25918","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25919","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25920","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25921","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25922","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25923","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25924","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25925","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25926","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25927","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25928","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25929","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25930","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25931","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25932","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25933","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25934","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25935","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25936","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25937","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25938","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25939","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25940","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25941","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25942","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25943","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25944","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25945","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25946","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25947","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25948","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25949","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25950","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25951","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25952","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25953","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25954","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25955","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25956","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25957","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25958","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25959","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25960","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25961","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25962","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25963","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25964","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25965","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25966","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25967","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25968","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25969","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25970","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25971","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25972","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25973","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25974","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25975","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25976","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25977","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25978","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25979","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25980","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25981","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25982","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25983","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25984","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25985","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25986","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25987","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25988","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25989","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25990","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25991","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25992","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25993","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25994","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25995","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25996","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25997","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25998","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"25999","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26000","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26001","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26002","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26003","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26004","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26005","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26006","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26007","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26008","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26009","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26010","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26011","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26012","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26013","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26014","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26015","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26016","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26017","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26018","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26019","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26020","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26021","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26022","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26023","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26024","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26025","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26026","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26027","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26028","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26029","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26030","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26031","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26032","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26033","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26034","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26035","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26036","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26037","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26038","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26039","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26040","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26041","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26042","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26043","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26044","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26045","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26046","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26047","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26048","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26049","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26050","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26051","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26052","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26053","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26054","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26055","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26056","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26057","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26058","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26059","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26060","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26061","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26062","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26063","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26064","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26065","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26066","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26067","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26068","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26069","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26070","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26071","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26072","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26073","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26074","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26075","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26076","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26077","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26078","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26079","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26080","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26081","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26082","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26083","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26084","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26085","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26086","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26087","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26088","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26089","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26090","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26091","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26092","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26093","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26094","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26095","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26096","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26097","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26098","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26099","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26100","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26101","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26102","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26103","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26104","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26105","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26106","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26107","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26108","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26109","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26110","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26111","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26112","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26113","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26114","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26115","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26116","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26117","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26118","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26119","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26120","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26121","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26122","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26123","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26124","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26125","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26126","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26127","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26128","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26129","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26130","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26131","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26132","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26133","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26134","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26135","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26136","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26137","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26138","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26139","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26140","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26141","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26142","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26143","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26144","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26145","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26146","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26147","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26148","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26149","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26150","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26151","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26152","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26153","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26154","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26155","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26156","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26157","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26158","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26159","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26160","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26161","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26162","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26163","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26164","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26165","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26166","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26167","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26168","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26169","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26170","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26171","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26172","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26173","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26174","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26175","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26176","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26177","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26178","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26179","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26180","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26181","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26182","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26183","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26184","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26185","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26186","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26187","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26188","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26189","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26190","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26191","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26192","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26193","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26194","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26195","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26196","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26197","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26198","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26199","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26200","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26201","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26202","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26203","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26204","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26205","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26206","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26207","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26208","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26209","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26210","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26211","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
"26212","","",NA,NA,"hLCL","Talkowski et al. 2014","","No"
